Code,@AAPL(P),@MSFT(P),@AMZN(P),@FB(P),@GOOGL(P),@INTC(P),@PEP(P),@CSCO(P),@NFLX(P),@CMCSA(P),@NVDA(P),@ADBE(P),@COST(P),@AMGN(P),@PYPL(P),@TMUS(P),@GILD(P),@TSLA(P),@CHTR(P),@AVGO(P),@TXN(P),@SBUX(P),@MDLZ(P),@QCOM(P),@INTU(P),@VRTX(P),@FISV(P),@ADP(P),@ISRG(P),@AMD(P),@BIIB(P),@BKNG(P),@JD(P),@MU(P),@REGN(P),@ATVI(P),@CSX(P),@WBA(P),@AMAT(P),@ILMN(P),@KHC(P),@NTES(P),@ADI(P),@BIDU(P),@EA(P),@EXC(P),@ADSK(P),@LRCX(P),@XEL(P),@EBAY(P),@MAR(P),@MNST(P),@ROST(P),@CTSH(P),@MELI(P),@LULU(P),@NXPI(P),@ORLY(P),@PCAR(P),@VRSN(P),@VRSK(P),@WLTW(P),@ALXN(P),@ANSS(P),@CDNS(P),@CTXS(P),@DLTR(P),@FAST(P),@KLAC(P),@PAYX(P),@SNPS(P),@XLNX(P),@CERN(P),@CTAS(P),@CSGP(P),@IDXX(P),@MCHP(P),@SGEN(P),@SIRI(P),@WDAY(P),@ALGN(P),@BMRN(P),@CHKP(P),@INCY(P),@SWKS(P),@SPLK(P),@AAL(P),@CDW(P),@CPRT(P),@EXPE(P),@MXIM(P),@TTWO(P),@TCOM(P),@UAL(P),@NTAP(P),@ULTA(P),@WDC(P),@FOXA(P),@LBTYA(P),@GOOG(P),@ASML(P),@FOX(P),@LBTYK(P)
6/8/2017,154.99,71.95,1010.27,154.71,1004.28,36.48,115.89,31.61,165.88,40.94,159.94,142.63,181.41,162.65,54.39,65.69,64.12,370,337.45,254.95,84.34,62.24,46.39,58.12,142.71,125.91,61.875,100.77,309.9497,12.9,257.1699,1892.38,41.92,32.45,485.8999,60.55,53.76,81.47,47.43,177.69,92.57,313.6399,82.44,185.75,114.29,36.4,111.12,164.97,47.34,36.14,105.08,50.48,61.32,66.87,288.1201,51.72,109.23,230.62,63.97,92.95,80.38,145.51,102.92,126.96,35.44,83.21,74.84,21.21,108.93,58.91,76.12,68.07,68.11,123.67,262.96,171.34,86.86,64.71,5.4,102.84,151.82,89.99,115.47,119.75,111.01,61.42,51.43,62.64,31.07,149.22,49.41,79.32,58.02,80.52,40.01,307.27,91.02,NA,29.86,983.4099,135.01,NA,28.88
6/9/2017,148.98,70.32,978.3101,149.6,970.1201,35.71,115.94,31.37,158.03,40.69,149.6,138.05,180.38,164.06,53.4,63.84,64.7,357.3201,332.8401,243.34,80.9,62.19,45.62,57.05,140.21,122.66,61.43,100.11,305.4463,12.28,259.8899,1842.12,39,30.6,475.79,58.03,53.05,80.99,44.74,174.08,90.83,303.6201,78.6,181.07,110.46,36.62,105.95,157.78,47.35,34.94,102.42,50.05,61.96,66.31,275.0701,51.7,108.58,232.84,64.01,92.33,80.07,145.66,105.38,124.52,34.72,78.32,75.38,21.76,101.98,58.56,74.93,65.4,66.28,123.7,252.55,164.56,83.48,64.81,5.2,97.97,148.85,90.23,110.8,119.04,107.01,58.27,50.27,60.79,31.35,143.59,47.08,75.3,55.83,78.83,39.52,307.8701,86.01,NA,29.35,949.8301,130.03,NA,28.24
6/12/2017,145.42,69.78,964.9099,148.44,961.8101,35.73,116.23,31.25,151.44,40.97,149.97,137.25,179.64,164.88,52.16,64.67,65.43,359.01,338.6499,242.67,81.05,61.29,45.37,57.49,139.74,122.35,61.59,101.54,301.0962,12.09,262.1101,1812.99,39.22,31.2,476.23,56.76,53.52,81.81,44.34,171.46,91.25,306.46,79.74,180.06,108.9,36.48,107.44,154.51,47.18,34.15,102.07,50.64,61.86,66.29,270.73,51.9,108.22,234.72,64.57,91.11,81.5,146.24,106.88,122.4,34.23,80.85,75.35,21.995,101.14,59.64,73.89,64.23,65.79,126.3,248.61,158.22,83.08,63.26,5.2,97.35,143.41,89.08,109.66,116.44,103.76,57.81,49.48,60.98,31.44,144.28,46.72,73.83,54.86,77.73,38.86,301.02,86.64,NA,29.41,942.8999,129.08,NA,28.38
6/13/2017,146.59,70.65,980.79,150.68,970.5,35.88,116.32,31.7,152.72,41.22,151.4,139.09,180.51,164.43,52.06,64.01,65.15,375.95,341.8101,242.94,80.99,60.92,45.64,57.54,139.88,122.49,62.255,101.87,302.7429,11.96,261.4199,1843.52,39.27,31.54,473.6699,57.9,53.87,81.8,44.85,173.46,91.59,301.6899,81.23,179.19,109.98,36.55,107.55,155.12,47.07,34.46,103.88,50.55,62.09,66.43,273,52.39,109.11,234.54,64.33,91.6,82.42,147.18,108,122.47,34.4,80.75,75.5,21.71,101.42,60.51,74.66,64.78,66.47,127.25,249.98,161.3,83.53,62.94,5.24,98.67,144.38,90.39,111.06,118.52,104.85,58.09,49.45,61.56,31.57,145.92,47.14,74.62,55.06,77.48,38.95,302.6899,90.05,NA,29.5,953.3999,131.93,NA,28.64
6/14/2017,145.16,70.27,976.47,150.25,967.9299,35.53,117.37,31.6,152.2,41.09,151.72,138.25,181.67,165.1,51.9,63.27,64.99,380.6599,338.3301,240.54,80.16,60.27,45.73,57.01,140.19,124.71,62.31,101.25,301.9429,11.77,253.37,1831.61,38.4,31.06,476.8401,58.45,53.18,82.88,43.98,172.59,91.46,294.77,80.94,178.2,110.02,36.69,106.2,152.75,47.37,34.5,103.91,50.75,61.1,66.47,265,53.09,109.27,234.33,63.89,91.66,82.97,147.98,118,122.74,34.34,79.97,75.27,21.595,98.55,60.09,74.34,64.88,65.95,127.96,253.03,160.63,82.3,63.94,5.16,98.58,144.3,91.92,111.09,120.09,102.47,57.6,49.39,61.66,31.5,147.19,47.02,74.38,53.76,77.56,38.1,302.21,87.8,NA,29.09,950.76,130.15,NA,28.26
6/15/2017,144.29,69.9,964.1699,149.8,960.1799,35.31,117.21,31.58,151.76,41.44,152.37,137.52,180.06,164.11,52.29,63.6,64.81,375.3401,338.3401,237.99,80.08,60.09,45.88,56.93,140,124.04,62.735,102.17,299.6462,11.5,255.02,1809.2,38.12,30.56,469.5,58.91,53.29,82.56,43.16,172.04,91.65,292.6699,79.75,176.33,110.53,36.82,105.58,148.48,47.59,34.09,104.74,51.3,60.91,66.39,263.3,53.13,109,233.97,65.11,92.19,83.25,148.42,117.98,121.08,34.15,79.26,72.73,21.825,97.07,60.73,74.02,64.86,65.93,127.79,251.34,160.57,81.57,64.02,5.18,98.27,144.02,90.47,110.18,120.37,102.28,57.74,49.11,62.06,31.45,145.69,46.86,74.01,52.64,77.34,37.97,300.1299,87.31,NA,28.69,942.3101,127.58,NA,27.91
6/16/2017,142.27,70,987.71,150.64,958.6201,35.21,116.86,31.63,152.38,41.28,151.62,137.84,167.11,162.42,51.84,63.13,64.12,371.3999,340.22,236.25,79.7,60.14,45.19,56.82,139.49,123.14,62.325,103.49,304.9463,11.44,251.74,1802.61,38.17,29.86,459.9099,58.8,52.74,78.44,43.11,171.86,89.41,296.97,80.04,173.88,110.51,37.08,104.88,148.21,47.79,33.96,104.5,50.31,60.08,66.59,263.45,52.97,109.09,231.39,65.21,92.46,83.14,149.65,113.98,121.75,34.18,79.92,70.07,22.2,97.7,61.1,73.78,64.74,66.04,130.45,256.3101,160.71,81.23,64.52,5.175,98.39,145.26,88.49,110,118.05,101.9,57.5,48.79,61.94,31.24,146.21,46.25,74.16,52.94,76.78,37.98,295.9399,87.12,NA,29.17,939.78,129.63,NA,28.19
6/19/2017,146.34,70.87,995.1699,152.87,975.22,35.51,117.29,31.99,153.4,41.8,157.32,140.35,164.34,165.09,52.93,64.01,64.82,369.8,340.26,241.15,81.42,60.9,45.48,57.61,140.75,125.58,62.595,104.11,312.1331,11.93,260.54,1851.6,39.74,31.2,471.6699,60.32,53.26,79.81,44.29,176.6,89.85,312.9299,80.37,176.93,113.65,36.84,106.16,151,47.59,34.9,105.93,50.86,60.65,67.4,274.3201,53.84,109.15,230.38,65.19,93.65,83.78,149.57,116.16,122.65,34.26,81.41,70.55,22.31,101.02,61.13,74.71,65.9,67.34,131.35,260.47,164.38,82.61,61.88,5.24,100.21,149.7,91.35,111.77,122.28,104.06,57.78,49.66,62.53,31.58,148.39,46.49,74.1,53.92,78.63,38.42,294.1699,88.64,NA,29.36,957.3701,131.45,NA,28.45
6/20/2017,145.01,69.91,992.5901,152.25,968.99,34.86,117.95,31.85,152.05,40.39,157.09,140.91,162.9,166.29,52.52,63.98,65.59,372.24,333.6101,239.99,79.57,59.86,45.03,56.79,140.17,126.33,62.31,102.48,313.4529,12.64,266,1850.64,38.9,30.83,495.3301,60.15,52.13,78.3,43.36,175.3,89.28,316.5,79.2,177.85,113.47,36.89,104.93,150.11,47.68,34.93,104.19,50.83,57.72,67.27,271.27,52.56,109,225.01,63.99,92.65,83.91,149.57,119.05,120.93,34.09,80.35,68.94,21.605,97.58,60.01,74.61,65.26,66.85,130.07,261.04,166.02,80.35,61.81,5.18,98.94,146.99,92.36,111.17,124.58,101.81,56.92,48.03,62.89,31.18,147.69,45.64,73.1,54.07,77.28,38.26,296.5,88.23,NA,28.8,950.6299,128.49,NA,27.95
6/21/2017,145.87,70.27,1002.23,153.91,978.5901,34.58,117.42,31.84,155.03,40.28,159.47,144.24,163.15,171.35,53.54,63.57,67.5,376.3999,333.8799,245.12,79.67,59.96,44.98,56.33,140.25,134.83,62.69,102.5,317.7563,13.98,278.6001,1867.78,41.09,32.01,522.02,60.68,52.19,78.12,43.62,177.38,89.4,323.73,79.98,180.17,113.17,36.67,105.69,150.92,47.55,34.96,104.13,51.19,56.9,67.91,276.99,53.29,109.17,220.77,62.75,93.23,84.06,148.6,123.58,122.41,34.27,80.68,68.05,21.355,98.01,59.93,74.65,66.12,67.15,129.61,258.6899,166.61,80.83,63.47,5.24,102.24,149.42,98.82,112.57,133.99,103.3,57.13,48.43,62.77,30.99,149.46,46.01,73.05,55.05,77.59,38.61,288.8401,91.03,NA,28.83,959.45,130.43,NA,27.85
6/22/2017,145.63,70.26,1001.3,153.4,976.6201,34.36,116.15,31.85,154.89,39.94,158.37,143.69,159.79,173.82,53.87,63.56,70.48,382.6101,334.1299,244.04,79.05,59.51,44.85,56.47,139.99,135.53,62.455,101.91,318.053,14.38,280.5701,1862.93,41.33,31.89,526.53,61.16,52.6,76.37,43.34,182.99,89.1,325.28,81.32,179.33,112.62,36.66,106.78,150.04,47.34,35.12,103.89,50.85,55.97,67.12,275.75,54.25,109.5,220.13,62.75,93.52,83.03,145.05,126.23,122.65,34.28,81.18,67.68,21.395,96.67,59.4,74.59,66.58,67.34,129.16,261.4399,166.52,80.07,63.25,5.24,102.83,149.69,97.06,113.51,135.63,103.25,58.83,48.97,63.17,31.27,152,45.75,73.05,55.77,77.45,39.11,284.1399,90.25,NA,29.03,957.0901,130.02,NA,28.03
6/23/2017,146.28,71.21,1003.74,155.07,986.0901,34.19,116.96,32.09,158.02,39.5,153.83,145.41,157.13,172.5,54.33,63.4,70.52,383.45,330.8,245.26,79.58,59.81,44.9,56.91,140.4,133.5,62.4,101.41,316.313,14.17,280.3201,1874.28,42.95,31.73,517.3301,60.44,52.65,76.34,44.09,185.28,88.85,333.5601,81.55,178.14,110.87,36.5,107.75,151.78,47.13,35.57,104.06,51.99,56.29,67.38,275.23,55.37,109.98,220.08,62.51,93.96,82.36,145.36,126.07,122.52,34.26,81.41,66.6,21.435,97.95,59.24,74.36,67.53,68.32,129.41,266.9299,167.35,81.59,61.74,5.35,103.33,153.5,95,113.95,136.28,104.36,58.43,48.63,65.22,31.54,154.43,45.92,72.88,55.63,76.79,39.87,284.71,93.34,NA,29.98,965.5901,134.64,NA,29.14
6/26/2017,145.82,70.53,993.98,153.59,972.0901,34.07,117.12,32.24,157.5,39.59,152.15,144.96,160.2,173.67,53.74,63.15,71.24,377.49,332.6499,242.75,78.31,59.64,44.9,56.56,138.4,133.41,62.165,102.21,313.4795,14.08,279.8101,1876.34,43.08,32.5,515.9099,60.22,53.12,77.53,43.25,180.89,88.94,320.6399,80.57,178.46,111.86,37.21,106.12,148.99,47.38,35.09,103.93,51.52,56.7,67.46,268,55.5,109.73,222.97,63.19,93.56,83.18,145.08,125.09,122.78,34.3,81.27,68.49,21.325,96.02,59.24,74.52,67.36,67.31,129.5,263.9399,165.97,80.3,56.55,5.3,102.23,151.67,93.47,112.57,134.67,101.32,57.82,48.78,64.65,31.45,151.98,45.78,73.57,54.97,77.03,40.29,289.72,92.66,NA,30.45,952.27,133.78,NA,29.39
6/27/2017,143.73,69.21,976.78,150.58,948.0901,33.65,115.94,31.76,151.03,39.25,146.58,142.54,159.26,170.85,52.73,61.01,70.65,362.3701,329.8701,235.33,76.95,58.96,43.97,55.43,135.29,129.23,61.425,101.5,312.0029,13.4,271.25,1858.25,40.69,31.66,502.1201,58.29,53.32,77.26,41.89,176.36,87.51,311.5,78.14,175.6,108.32,36.76,102.92,144.62,47.01,34.91,101.03,50.3,56.53,66.53,255.93,55.04,109.52,221.87,62.8,92.8,82.82,144.91,122.11,121.27,33.69,80.46,69.22,21.055,93.87,58.62,73.65,65.1,66.34,125.82,262.78,162.44,78.71,51.39,5.26,98.36,149.34,89.63,111.22,130.31,97.86,56.09,48.5,62.9,31.28,147.89,44.73,71.17,54.14,76,39.63,282.8601,91.85,NA,30.32,927.3301,132.37,NA,29.45
6/28/2017,145.83,69.8,990.3301,153.24,961.01,34.2,116.38,32.08,153.41,39.86,151.75,143.81,160.17,174.07,54.39,61.48,71.92,371.24,340.3,241.05,78.06,59.18,44.04,56.16,135.37,131.11,62.03,102.68,315.4363,13.23,274.6399,1890.21,41.28,32.24,513.1899,58.81,54.58,77.09,42.69,181,87.82,317.4299,79.2,178,108.81,36.19,104.28,147.83,46.47,35.31,101.98,51.05,57.78,67.03,262.3101,56.16,109.9,217.02,65.36,93.77,83.96,146.84,125.81,122.03,34.09,81.23,69.97,21.225,95.74,57.65,74.26,66.01,67.15,126.76,265.4299,164.65,79.83,54.72,5.4,98.94,152.24,92.63,112.4,134.33,98.36,57.06,49.25,63.41,31.51,150.07,45.05,73.27,54.85,76.7,40.41,285.28,93.67,NA,31.47,940.49,134.99,NA,30.5
6/29/2017,143.68,68.49,975.9299,151.04,937.8201,33.54,115.18,31.41,150.09,38.87,146.68,141.24,158.68,172.59,53.42,60.3,70.86,360.75,335.74,234.04,76.9,58.36,43.12,55.08,133.1,127.24,60.805,101.46,310.1663,12.6,271.8799,1876.99,39.5,31.47,509.9299,57.58,53.82,78.37,41.44,176.75,85.76,302.1001,77.74,179.63,106.68,35.84,101.39,142.35,45.96,34.51,100.21,49.91,57.3,66.14,252.43,59.1,109.4,216.04,65.31,93.51,83.36,146.71,122.43,120.43,33.44,79.51,69.73,21.265,92.51,56.69,72.97,64.18,66.13,124.35,259.8,160.54,77.38,53.25,5.36,96.45,148.62,90.02,109.59,128.78,96.13,57.78,49.62,62.87,31.41,148.11,44.44,72.52,53.85,75.44,40.1,285.8799,91.65,NA,31.71,917.79,129.6,NA,30.77
6/30/2017,144.02,68.93,968,150.98,929.6799,33.74,115.49,31.3,149.41,38.92,144.56,141.44,159.93,172.23,53.67,60.62,70.78,361.6101,336.8501,233.05,76.93,58.31,43.19,55.22,132.81,128.87,61.17,102.46,311.7896,12.48,271.3601,1870.52,39.22,29.86,491.1399,57.57,54.56,78.31,41.31,173.52,85.64,300.6299,77.8,178.86,105.72,36.07,100.82,141.43,45.88,34.92,100.31,49.68,57.73,66.4,250.88,59.67,109.45,218.74,66.04,92.96,84.37,145.46,121.67,121.68,33.49,79.58,69.92,21.765,91.51,56.94,72.93,64.32,66.47,126.04,263.6001,161.42,77.18,51.74,5.47,97,150.12,90.82,109.08,125.91,95.95,56.89,50.32,62.53,31.79,148.95,44.9,73.38,53.86,75.25,40.05,287.3401,88.6,NA,32.12,908.73,130.31,NA,31.18
7/3/2017,143.5,68.17,953.6599,148.43,919.46,33.46,115.44,31.33,146.17,38.36,139.33,138.41,158.82,172.8,52.87,60,70.7,352.6201,328.6699,229.76,76.41,58.25,43.2,54.95,131.68,128.23,60.655,102.42,307.2197,12.15,272.52,1843.13,38.86,29.14,487.73,56.26,54.49,78.13,41.01,174.13,84.47,296.8301,76.11,179.97,105.42,35.84,99.36,139.29,45.57,34.6,100.11,49.72,58.23,66.7,250.68,59.99,109.27,220.41,67,93.9,84.17,146.39,121.08,120.47,33.07,78.78,69.89,22.025,91.55,56.53,72.12,63.26,65.5,125.99,263.6001,159.32,75.81,52.21,5.38,95.53,149.03,90.51,108.1,125.87,95.34,56.4,50.39,62.76,31.81,147.73,44.19,72.07,53.87,75.08,39.57,283.3601,85.29,NA,31.94,898.7,129.67,NA,31
7/4/2017,143.5,68.17,953.6599,148.43,919.46,33.46,115.44,31.33,146.17,38.36,139.33,138.41,158.82,172.8,52.87,60,70.7,352.6201,328.6699,229.76,76.41,58.25,43.2,54.95,131.68,128.23,60.655,102.42,307.2197,12.15,272.52,1843.13,38.86,29.14,487.73,56.26,54.49,78.13,41.01,174.13,84.47,296.8301,76.11,179.97,105.42,35.84,99.36,139.29,45.57,34.6,100.11,49.72,58.23,66.7,250.68,59.99,109.27,220.41,67,93.9,84.17,146.39,121.08,120.47,33.07,78.78,69.89,22.025,91.55,56.53,72.12,63.26,65.5,125.99,263.6001,159.32,75.81,52.21,5.38,95.53,149.03,90.51,108.1,125.87,95.34,56.4,50.39,62.76,31.81,147.73,44.19,72.07,53.87,75.08,39.57,283.3601,85.29,NA,31.94,898.7,129.67,NA,31
7/5/2017,144.09,69.08,971.3999,150.34,932.26,34.34,115.3,31.11,147.61,38.71,143.05,141.21,158.02,174.26,54.61,59.95,70.86,327.0901,335.1101,231.61,76.91,57.94,43.12,55.45,131.98,129,61.175,104.07,312.6963,13.19,277.71,1866.01,39.76,30.51,497,57.16,55.09,78.64,42.12,174.35,83.79,294.1499,77.74,183.83,106.76,35.52,102.6,142.53,45.53,34.72,101.17,49.51,57.39,66.89,248.98,59.75,109.2,178.77,66.39,94.44,84.29,145.49,125.05,120.87,33.27,79.4,68.21,22.085,92.29,57.49,72.74,64.71,66.58,126.12,266.8101,161.38,77.94,52.53,5.42,96.95,151.94,92.01,110.34,128.34,97.53,56.48,51.26,62.99,31.63,150.15,44.97,73.28,54.2,76.54,39.66,279.04,86.41,NA,32.09,911.71,131.48,NA,30.99
7/6/2017,142.73,68.57,965.1399,148.82,927.6899,33.63,115.13,30.72,146.25,38.25,143.48,140.75,157.09,171.72,53.47,59.45,69.48,308.8301,332.1799,235.04,76.86,57.6,43.06,54.79,131.1,128.46,60.895,103.44,311.5996,13.02,271.96,1872.3,39.11,30.1,490.1899,56.62,54.59,77.72,42.11,172.32,82.82,296.8,77.33,181.79,105.75,35.68,102.05,143.89,45.57,34.03,99.65,50.33,56.28,66.29,251.1,57.97,109.26,176.53,67.2,93.25,83.48,145.03,121.09,120.94,33.28,78.67,67.93,22.035,92.48,56.97,72.53,64.43,65.03,123.73,266.03,159.26,77.12,51.15,5.35,95.64,149.74,90.08,109.86,127.22,97.79,56.27,52.05,61.23,30.43,148.66,44.94,73.2,53.13,77.71,38.3,273.24,86.12,NA,31.24,906.6899,131.22,NA,30.37
7/7/2017,144.18,69.46,978.76,151.44,940.8101,33.88,115.51,30.9,150.18,38.57,146.76,142.22,154.11,171.43,53.97,60.01,69.25,313.22,332.4299,239.62,78.48,58.04,43.22,55.35,131.9,130.35,61.385,105.14,314.7563,13.36,273.9299,1918.5,39.22,30.2,496.5,58.09,54.85,77.47,43.54,172.11,83.04,295.79,78.47,181.4,107.45,35.58,103.32,148.13,45.69,34.23,100.35,50.7,56.14,66.96,255.6,58.36,109.11,172.85,67.62,94.42,83.65,146.32,123.06,122.39,33.67,79.27,67.98,21.945,94.57,57.42,73.15,65.35,65.74,126.13,270.8,161.43,78.36,51.37,5.37,97.1,151.95,90.51,111.44,130.84,99.7,57.25,53.03,62.36,30.97,149.78,45.74,74.59,53.07,78.94,38.64,276.97,86.94,NA,31.46,918.5901,132.89,NA,30.53
7/10/2017,145.06,69.98,996.47,153.5,951,33.65,114.27,30.98,152.67,38.76,153.7,143.34,151,172.2,54.94,60.8,69.29,316.05,336.6001,241.77,78.78,57.81,43.05,55.64,131.87,128.66,61.4,103.66,315.7495,13.81,273.5801,1921.82,40.42,30.5,499.9099,58.51,54.89,77.16,44.21,169,82.77,301,78.73,182.93,107.84,35.76,103.74,150.84,45.56,35.04,100.71,50.51,54.8,67.28,259.8201,58.68,109.32,173.17,68.48,95.29,83.45,146.21,123.76,122.24,33.9,79.93,66.39,21.875,95.63,57.84,73.5,67.18,65.34,126.54,273.8799,161.51,78.76,51.28,5.34,98.41,151.58,89.8,111.85,129.56,100.05,57.62,52.66,62.63,30.83,149.98,46.03,74.48,54.3,78.26,38.57,268.8201,89.27,NA,31.72,928.8,134.81,NA,30.71
7/11/2017,145.53,69.99,994.1299,155.27,953.53,33.92,113.74,31.09,154.33,38.77,155.88,142.93,151.11,173.32,54.76,61.23,69.35,327.22,337.8501,240.89,79.04,57.9,42.99,55.33,132.36,132.17,61.015,101.84,314.1628,13.89,271.76,1929.15,40.81,31.37,492,57.98,54.14,77.29,45.4,173.15,83.75,308.6399,79.86,184.41,108.42,35.72,104.3,153.72,45.54,35.19,100.73,49.98,54.34,67.6,262.4099,58.78,109.25,174.1,68.52,95.61,83.48,144.5,124.32,122.86,34.15,78.56,66.87,21.795,96.93,56.6,73.54,67.55,65.31,125.83,275.45,161.72,79.11,51.78,5.39,99.38,151.59,90.92,113.03,131.92,100.73,58.5,51.61,63.23,31.09,149.94,46.16,75.9,54.84,76.92,39.07,255.98,91.75,NA,31.42,930.0901,135.82,NA,30.59
7/12/2017,145.74,71.15,1006.51,158.9,967.6599,34.25,114.77,31.16,158.75,39.02,162.51,145.91,151.75,173.27,56.55,61.51,69.8,329.52,342.6499,246.42,80.52,58.54,43.24,56.2,133.48,131.44,61.72,102.5,316.1128,14.29,275.0801,1946.18,41.44,31.45,496.99,61.02,55.19,77.52,45.28,173.23,84.7,314.46,80.37,186.76,110.68,36.07,106.68,154.58,45.89,36.03,100.8,50.42,54.13,68.13,274.3501,58.72,109.17,177.1,68.52,96.87,84.55,145.37,124.94,124.59,34.73,80.43,67.4,21.36,97.7,57.24,75.16,68.28,65.71,127.16,273.54,164.63,80.16,53.74,5.405,102.95,152.51,89.57,114.49,133.22,101.73,60.74,53.8,63.45,31.2,152.34,46.7,77.31,55.98,80.53,40.17,261.8601,94.13,NA,31.92,943.8301,137.04,NA,31.12
7/13/2017,147.77,71.77,1000.63,159.26,968.8501,34.24,114.02,31.27,158.21,39.31,160.63,145.05,153.6,175.04,57.9,60.91,70.58,323.4099,339.04,247.31,80.54,58.38,43.29,56.23,132.4,130.92,61.635,101.63,312.8464,13.53,278.3601,1940.7,41.43,31.13,505.05,60.5,54.83,78.01,45.3,173,84.85,307.3501,80.27,186.92,108.98,35.72,107.07,154.94,45.67,36.5,100.7,50.81,54.42,67.9,271.54,59.33,109.21,184.63,68.26,97.18,84.4,145.71,126.91,124.51,34.45,80.37,68.57,21.585,97.6,57.2,74.89,67.85,65.22,126.47,273,163.59,79.49,54.09,5.43,102.22,152.19,91.06,114.01,133.42,102.75,60.38,53.81,63.35,31.19,152.9,46.67,76.33,56.17,80.17,41.38,257.3999,92.8,NA,32.51,947.1599,136.85,NA,31.5
7/14/2017,149.04,72.78,1001.81,159.97,976.9099,34.68,114.93,31.42,161.12,39.2,164.95,146.16,153,177.13,57.16,61.24,70.57,327.78,342.8,250.29,82,58.76,43.62,56.81,132.88,130.99,61.805,101.35,317.2495,13.92,280.8101,1950.87,42.01,31.79,504.8999,60.75,55.08,78.91,46.12,172.33,85.65,310.3501,81.55,188.55,108.99,36.06,108.74,157.3,45.92,37.08,100.99,51.67,54.76,68.83,273.5801,59.81,109.4,184.22,68.65,96.92,85.44,146.48,126.71,124.59,34.73,80.99,69.11,21.44,99.64,57.1,75.27,66.25,65.83,126.43,271.6201,166.5,80.84,53.73,5.48,103.78,154.3,91,114.08,134.27,103.99,59.84,54.22,63.56,31.09,154.17,47.1,76.21,57.49,79.85,43.64,261.74,94.44,NA,32.82,955.99,139.92,NA,31.89
7/17/2017,149.56,73.35,1010.04,159.73,975.96,34.47,114.93,31.5,161.7,39.2,164.25,146.4,152.84,177.4,57.58,61.38,71.15,319.5701,342.3101,249.02,81.66,58.33,43.69,56.46,133.07,129.21,62.625,101.7,316.0295,13.8,282.6499,1945.46,41.63,31.72,498.1101,60.5,54.62,79.18,46.15,171.74,85.6,301.99,81.09,188.23,109.44,37.03,106.94,156.98,46.12,37.05,101.35,51.54,54.73,68.89,276.1201,59.74,109.45,185.5,68.23,98,85.24,147.92,125.78,124.67,34.71,81.43,69.87,21.25,99.13,56.88,75.64,65.86,66.23,126.19,270.6699,166.03,81.03,53.73,5.46,102.89,156.21,86.98,114.32,130.62,103.3,60.07,53.87,63.72,31.12,152.73,46.94,76.1,56.85,79.78,43.62,253.94,94.57,NA,32.88,953.4199,140.22,NA,31.84
7/18/2017,150.08,73.3,1024.45,162.86,986.95,34.53,115.01,31.51,183.6,39.18,165.96,147.89,151.5,177.48,58.96,61.39,71.69,328.24,344.6299,250.88,82.16,58.21,43.8,56.29,133.65,132.16,62.53,101.305,315.5496,13.48,282.6001,1976.24,42.99,31.9,497.6299,61.33,54.64,78.67,46.62,173.66,85.6,309.21,81.14,189.51,110.28,37.16,107.7,159.35,46.4,36.8,102,51.84,54.33,68.79,280.24,59.38,109.46,187.54,68.45,98.43,85.87,147.12,126.77,125.03,34.81,81.21,69.28,21.71,99.83,56.78,75.66,65.63,66.16,125.42,272.99,165.53,81.57,53.33,5.41,102.54,156.02,86.67,114.65,130.85,103.83,60.83,53.15,63.59,31.11,153.57,46.94,77.47,57.63,78.9,43.77,258.75,94.27,NA,32.67,965.3999,143.25,NA,31.64
7/19/2017,151.02,73.86,1026.87,164.14,992.77,34.56,115.34,31.9,183.86,39.34,165.1,148.92,151.24,179.18,58.35,61.97,72.72,325.26,346.6101,254.4,82.16,58.11,44.14,56.78,135.19,159.69,62.88,102.75,322.2629,13.55,281.95,1992.1,43.22,31.82,506.79,61.33,51.87,79.56,47.18,173.88,85.69,306.96,80.37,190.91,111.58,37.39,110.25,164.23,46.62,37.08,102.24,52.23,54.42,69.5,280.5601,61.35,109.6,186.91,68.53,98.61,85.99,146.73,127.3,126.18,35.32,82.78,70.35,21.34,101.39,56.86,76.41,65.59,65.57,126.08,278.78,167.78,82.31,54,5.44,102.7,159.28,87.23,115.72,130.45,105.41,61.95,52.61,64.06,31.41,155.47,47.11,78.43,57.95,74.24,44.16,256.75,94.48,NA,32.56,970.8899,150.63,NA,31.51
7/20/2017,150.34,74.22,1028.7,164.53,992.1899,34.75,115.51,31.86,183.6,39.49,167.5,149.94,150.99,179.32,59.09,61.12,73.42,329.9199,345.3,253.43,82.69,58.03,43.81,53.97,135.35,159.33,63.115,103.34,323.9097,13.8,281.4399,1999.22,42.92,32,521.1299,61.08,50.87,79.8,47.25,171.97,85.9,308.6499,80.85,191.32,111.97,37.6,109.91,164.8,47.13,37.18,102.4,52.37,54.65,69.96,282.0801,61.11,109.71,188.69,68.55,98.84,86.27,147.34,129.81,126.01,35.09,82.58,70.77,21.535,101.7,57.19,75.82,65.81,65.46,126.78,277.8601,167.29,83.04,54.14,5.47,103.13,160.17,87.74,107.41,133.79,107.64,61.56,52.34,63.67,31.51,154.63,47.84,78.03,57.36,72.08,44.6,255.74,95.01,NA,33.03,968.1499,153.82,NA,31.92
