Code,@AAPL(VA),@MSFT(VA),@AMZN(VA),@FB(VA),@GOOGL(VA),@INTC(VA),@PEP(VA),@CSCO(VA),@NFLX(VA),@CMCSA(VA),@NVDA(VA),@ADBE(VA),@COST(VA),@AMGN(VA),@PYPL(VA),@TMUS(VA),@GILD(VA),@TSLA(VA),@CHTR(VA),@AVGO(VA),@TXN(VA),@SBUX(VA),@MDLZ(VA),@QCOM(VA),@INTU(VA),@VRTX(VA),@FISV(VA),@ADP(VA),@ISRG(VA),@AMD(VA),@BIIB(VA),@BKNG(VA),@JD(VA),@MU(VA),@REGN(VA),@ATVI(VA),@CSX(VA),@WBA(VA),@AMAT(VA),@ILMN(VA),@KHC(VA),@NTES(VA),@ADI(VA),@BIDU(VA),@EA(VA),@EXC(VA),@ADSK(VA),@LRCX(VA),@XEL(VA),@EBAY(VA),@MAR(VA),@MNST(VA),@ROST(VA),@CTSH(VA),@MELI(VA),@LULU(VA),@NXPI(VA),@ORLY(VA),@PCAR(VA),@VRSN(VA),@VRSK(VA),@WLTW(VA),@ALXN(VA),@ANSS(VA),@CDNS(VA),@CTXS(VA),@DLTR(VA),@FAST(VA),@KLAC(VA),@PAYX(VA),@SNPS(VA),@XLNX(VA),@CERN(VA),@CTAS(VA),@CSGP(VA),@IDXX(VA),@MCHP(VA),@SGEN(VA),@SIRI(VA),@WDAY(VA),@ALGN(VA),@BMRN(VA),@CHKP(VA),@INCY(VA),@SWKS(VA),@SPLK(VA),@AAL(VA),@CDW(VA),@CPRT(VA),@EXPE(VA),@MXIM(VA),@TTWO(VA),@TCOM(VA),@UAL(VA),@NTAP(VA),@ULTA(VA),@WDC(VA),@FOXA(VA),@LBTYA(VA),@GOOG(VA),@ASML(VA),@FOX(VA),@LBTYK(VA)
9/25/2019,4945111,3117607,6179454,3318942,1674511,1017031,486707.1,773031.4,3085472,1021374,1378732,946903.1,533049.1,355230.3,570788.1,156773.1,318686.5,2121044,766662.3,1531285,431162.1,474771.3,239854,436970.1,261439.3,164228.8,356062.2,381738.7,430064,1709582,277189.2,664174.9,387039,1180484,136000.5,283135.1,214210.8,185052.5,283260,211010.4,167355.8,165866.8,268038.6,410213.3,192499.4,220999.4,297640.5,417295.9,236776,478680.5,359112.3,190602.1,186918.7,233020.5,201822.8,265310.2,327895.7,163505.5,225248.1,106303.8,101813.6,88779.3,165006,88194.4,121146.3,140394.8,152719.1,101776.3,196383.7,115011.7,154354.7,341962.4,86106.6,459377.9,181899.9,88984.3,164682.9,49584.8,80775.8,405127.8,157467.5,84990.9,89640.9,92034.4,102888.3,206753.2,176083.5,200031.3,85520.1,189349.4,81690.9,144066.8,119494,155840,99700.3,335036.3,384188.9,139814.7,70826.3,1967525,132814,46550.7,119394.1
9/26/2019,4197136,2483255,6218402,2920645,1451885,582869.1,608345.6,987804.9,2027361,1012316,1051267,1222652,544979.1,370251.5,498145.1,152898.6,412290.6,2851447,871149.9,763031.3,452671.3,497384.5,239213.4,292737.2,319510.3,271160.8,381848.7,344312.4,353010.2,1208673,384410.4,615459.8,329332.6,1792720,242433.5,358234.7,205588.5,208981.1,255978.8,187046.1,190808.8,148464.5,117705.3,604105.7,189634.4,188340.1,159805.3,412171.3,257452.2,288099.1,330842.2,149951.6,150644.7,151337.6,172767.9,184757.1,353756.9,110002.4,96687.1,92374,99195.6,88930.8,193377.8,81789.6,68716.1,162994.8,156362.8,106783.8,206921.3,77425.6,106326.1,236742.4,93308.4,188685.8,157788.3,77712.8,265286.2,41294,65840,532647.3,208956.1,97129,77192,109798.4,184740.8,126717.8,131925.8,222258.1,83457.5,172377,54903.8,88703.1,346963.8,115443.3,90890.8,281766.4,277031.4,188246.8,61284.9,1935279,153987.2,41547.6,70863.1
9/27/2019,5555271,3107696,6824486,2606304,2112495,753886.3,482000,787119.1,1937037,672496.4,1584758,883460.9,440753.4,345325.3,736489.2,264702.8,467393.4,2706996,514969.3,801611.7,673676.4,530331.3,365140.5,386669.3,269340.7,202040.8,312651.4,331805.3,258928.4,1572525,308945.8,603075.9,794032.3,3355787,211916.5,412036.1,179163.9,185243.1,559804.8,193776.5,144985.2,431774.3,169420.3,583597.1,189040.3,225675.3,259549.3,680967.9,158667.9,411379.8,389696.7,117873.8,211537.6,172785.7,184815.9,221179.9,300722.9,106356.8,94428,97969.9,134366,106888.8,150142.9,112629.1,105320.3,150450.9,209581.3,151239.6,232419.8,126053.8,147816.3,241861,119759.2,239177.9,183572.4,72783.3,138073.6,158087.2,89922.6,375207.6,124973.7,143267.3,74412.3,77776.8,226314.3,175414.2,141593.4,211402.1,74662.4,172124.1,90724.4,115248.7,973666.8,147905.2,78854.2,512355.4,352281.4,134061.3,48104.7,1661304,140031.4,27341,66848.8
9/30/2019,5873452,2558044,4773592,1968696,1580303,722618.6,536061.7,746714.4,1819630,636924.3,837509.1,1127589,627490.6,496825.4,776458.8,182872.9,548738.3,1429309,382728.3,556151,558189.4,586906.7,247927.3,403857.8,305621.9,249344.5,232419.3,244032.4,259341.5,1159948,280022.6,454709.9,370336.6,1389390,156715.6,392734.1,217890.8,182892.6,338089,197617.1,136382.8,329363.5,267093.8,220829.1,248314.1,188560.6,176743.9,360667.1,256811.1,241361.4,346766.3,87149.4,177565.8,265091.6,205160.5,237751.1,281800.4,161591.6,106004.9,113653.3,151747.9,102699.5,139744.6,85283.9,106027.5,139757.6,232288.3,110549.3,181580.8,136530.9,130535.4,386019.2,219412.9,151830.3,214529.4,126205.9,136983.1,323866.6,79673,242148.8,173318.3,119498.5,102417.8,92073.9,153372.5,151330.6,138976,211051.4,85113.5,166841.6,67292.4,103745.3,223170.1,173322.9,170238.9,583629.1,227764.7,99892.4,57782,1730551,126834.1,22462.1,80428.8
10/1/2019,8175710,3117995,5518539,3048659,1555896,944676.5,509132.7,1168243,2357142,683137.9,1626003,907637.3,755504.9,451581.1,591465,221114.6,311493.6,1503650,464197.1,540308.8,661715.4,592702.6,297177.3,534877.8,369699.4,160150.6,205101,292059.1,247003.1,1082926,413347.9,464459.6,299920.8,1204710,162926.9,487903.4,359830.2,265194.6,389258.7,229776.5,131571.4,183340.6,322635.9,181716.2,359105.8,247731.2,232203.5,348418.1,223531,264655.8,229258.7,194934.4,217191.1,197107.8,180343.5,255207.1,511900.3,159984.6,135217.1,137764,94310.3,102612.4,180756.4,115540.8,80788.9,161281.3,188454,204828.4,146252.6,152191.7,106854.6,705022.1,132172.2,137372.4,136156.5,105603.6,251622.3,150924.9,94392.3,233157.6,202114.7,154920.7,131897,93225.4,154723.9,134203.1,176780.9,160044.2,156080.6,133641.6,82587,186510.9,173242.9,214825.9,121654.4,1142152,189229.1,85296.3,43437.9,1646380,162132.4,27691,68759.9
10/2/2019,7861172,4306971,5721446,2860042,1976019,1061208,780712.8,1490628,2074334,775284.1,1270864,908747.9,713075,440102.8,801348.9,250854.8,411206.1,1510097,492735.2,540701.4,682512.8,850802.6,362780.9,466556.9,363913.9,250132.1,370100.6,432484.4,487244,1249590,478002.2,573969.8,266281.2,1129359,168768.1,701877.8,462671,266767.6,324783.9,387608.4,190888,155130.6,180625.6,275097.8,386321.9,232034.7,231728.6,337525.1,496810.9,245783.6,234935.8,265992,185676.6,226480.6,148998.8,256057.1,318262.9,216530.8,128892.4,155512.6,126747.3,142549.4,139486.6,73978.6,118447.1,181503.3,276518.9,144583.3,246765.4,320703.9,141874.9,433546.9,139666,177469,165428,194412.9,149050.3,92364.8,111005.1,310880.9,174835.3,91916.8,141588.1,79535.8,162631.9,168920.7,363951.9,177217.6,146910.6,201377.6,73481,257171.9,471466.6,363911.1,130031.4,650141.4,318961.3,149934.3,41295,1932737,171590.6,34421.5,55889.5
10/3/2019,6644293,3578852,6198944,2982943,1737343,855074.2,1347779,771746.7,2391968,617308.8,2059668,988290.4,1138651,380493.1,536654,182716.8,404596.6,3470581,335625.4,517727.1,693301.9,511674.3,285376.2,422879.5,338063.1,193874.2,271405.4,261206.8,306534.3,1605048,414020.7,437175.2,250251.6,1023049,205443.1,792774.3,331336.4,198315,350285.4,251296.2,145094.7,170690.4,207580.4,232007.6,369285.4,248520.5,203218,323628.1,270425.7,273812.9,282573.1,208426.7,144787.2,158073.8,171188.7,264011,326441.7,129762.3,99421.3,189232.3,131284.5,82173.2,152606.1,83539.4,109542.4,137952,218317.3,130049.6,203401.6,180456.2,107164.6,348953,122540.8,119066.8,98987.4,89632.4,217479.1,92198.2,138499.3,313174.8,142783.9,134186.2,112292.6,88966.5,114818.6,144427.4,216053.5,140766.6,321626.8,160498.1,74067.2,152092.9,184707.1,228519.4,112280.3,577529.7,242386.3,217098.6,54156.6,1963554,133037.5,32338,71682.6
10/4/2019,7851103,3282438,4312173,1885513,1481071,645827.5,742650.8,792951.7,2713765,670198.7,1215172,714916.6,1313737,422030.8,567155.8,143410.8,324436,1851534,459473.2,724590.3,511162.9,504903.2,331762.4,378667.1,351125.1,151599.9,355953.4,216503.9,237465,998900.4,272848.3,324521.6,215289.6,971862.1,144565.4,484085.6,434572.8,210104.8,233746.1,204992.9,96137.2,144756.1,162057.4,176162.6,214072.5,161645.6,175839.6,250693.1,175000.3,176772.6,230529.5,153714.7,173294.8,143677.4,135458.9,230758.7,187493.2,126540.1,75940.5,102933.3,101663.1,108749.8,147823.3,73125.9,196394.8,125810.8,299820.9,114740.3,191515.4,151125.8,113371,307741.4,73722.1,116706.9,243997.4,80850.5,152542.9,88158.8,94109.4,280492.3,157528.1,96346.4,141060.3,59059.5,147060.4,191051.3,167174.1,179514.8,119744.6,119814,57255.1,267687.1,129826.7,164701.5,91969.4,434837.3,143776.8,87233.8,28959.3,1424368,128596.4,30449.6,62437.6
10/7/2019,7045684,2281687,3797448,1684576,1064852,646148.6,607723.2,714110.6,1864842,602669.3,2272870,514666.9,602516.9,440517.7,390175.5,152957.8,381303.7,1900337,428428.8,529926.8,335481.7,381867.3,339010.1,337726.2,417132.1,160489.9,265192.8,164781.9,163085.9,1159432,361213.3,535899.6,262380.9,672089.6,138767.2,366720.4,235657.8,237317.4,278466.4,163415.1,113573.3,144236.2,196780.4,345746.5,278095.9,232290.1,155182.4,276545.3,175718.9,231460.4,206838.7,225788.6,177390.8,128516.1,152178.1,224120,183721.3,109115.6,102265.6,118812.2,58879.9,86776.1,124492.4,74016.4,76282.7,249204.7,200008.2,158669.4,157432.5,123910.9,82667.9,236790.8,84094.4,80720.5,122259.2,99246.9,215996.9,94747.4,95426.6,358803.6,157018.8,129656.9,76373,51056.8,123133.4,127002.3,151827.8,109309,69618.1,108029.3,56744.8,94456.1,175692.9,180039.4,88489.5,563940.8,146164.4,149461.9,33208.1,1050140,139547.6,29494.9,131922.7
10/8/2019,6614955,3656944,4507917,1801329,1233855,893112,666991.4,1105674,1722242,634500.8,2001586,589909.9,652063.6,402394.6,739324.3,182372.6,286959.5,2089044,533159.9,626283.9,612632.9,544993.9,286091,675905.6,354741.9,172319.8,248167.2,240141.9,292581.1,1257142,442071.9,386008.3,329624.8,976017.8,299119.8,401409.8,268891.4,245840.4,283598.4,321005.8,150651.4,208459.6,347277.6,441719.3,274874.9,210148.1,256513.2,344848.2,179212.8,268581.4,202877.6,157173.1,185512.6,247348.6,181426.6,221896.6,380877.2,156638.9,99009.4,136693.1,66572.7,105882.2,143142.2,65392.3,113873.3,152054.1,197193.1,151111.4,231442.1,111107.8,117945.9,365771.4,157979.6,183201.2,144637.4,73184.3,184000.2,83460.1,109690.2,399649.8,194490.1,71634.9,120723.8,49226.2,145369.5,228203.4,238228.6,231295.7,97648.2,97911.8,67084,217697.1,181404.9,219271.9,97177.3,839258.5,247458.4,114919.9,44432.5,1363589,140417.7,36996.5,65700.9
10/9/2019,4315231,2783404,3599732,1373330,978246.3,615538.8,424945.5,789052.9,1827155,471871.1,1392043,377746.6,679234.8,256222.3,504060.9,154278.3,226961.6,1698139,269258.1,456240.9,373833.5,381591,190608.9,392186.1,229498.1,134905.6,205827.7,262087.4,194947.6,1037502,324148.8,448799.7,239146.9,593409,295854.3,488316.9,268084.9,249038.6,323236.3,260745.6,101815.6,115747.8,206103.9,339265.7,148315.7,146418.2,126747.2,372083.6,123074.6,257769.7,172705.9,76806.9,160363.7,116415.4,229379.9,178233.6,222936.2,134914.9,85664,88408.3,76804.3,91774.8,165839.9,65019.9,59523.5,98920.8,175832.6,109489.1,162122.1,110568,120511.6,293432.8,93579.6,72621.3,135557.6,58176.9,136138.8,50375.7,70892.5,161281.3,232781.8,63460,96213,45289.5,106332.8,85107.8,221429.8,180399.3,131885.9,106562.7,49034.6,162309,103497.8,274201.3,72994.5,355076.2,127529.8,107027.6,21968.7,1054171,107857.2,34699.6,31748.9
10/10/2019,6650484,2558773,4694897,1619925,807421.7,747808.1,317250,1150053,3029442,438003.9,1499802,449734.6,512688.4,262116.4,458117.7,188646.2,368581.5,1550160,301038.7,499902.1,532461.5,365357.3,245126.4,465873.8,335952.3,135654,227052.9,255947.4,200466.3,1175377,468737.3,458457.3,234698.6,695870.8,293803.4,465347.3,418145.9,177867.1,274615.3,156327.8,98898.9,142988.5,206774.9,368186.6,190757.5,234287,214139.9,307137.6,133165.6,294672.8,202190.6,89785,229079.8,143278.6,221290.8,487001,262782.3,102578.3,75570.6,90225.7,76850.8,86328.1,133598.7,57421.8,83802,116347.3,126419.2,179802.1,141237.3,90139.1,142676.4,268685.4,191683.6,104703.2,206303.7,48922.5,163532.8,70474,86901.6,140414.6,183417.3,89450.6,113259.3,48448.5,246524,103708.4,191192.7,167673.6,94849.3,177941.8,46648.3,154241.6,163281.4,246146.7,198844.7,275337.9,136697.8,106199.6,122886.4,1126495,210233.9,35404.1,97033.5
10/11/2019,9873875,3586284,5705967,2773811,1376454,1263730,383247.2,1178689,2514143,1051049,2115260,586490.9,565216.1,500840.8,490634.1,164961.3,362264.7,2113221,526769.1,674055.3,618243,487483.5,264794.6,570562.6,290898.4,150612.6,204968.9,324965.6,329229.8,1975001,537374.4,560618.8,522098.2,1244340,326338.3,475007.9,304160.4,260177.7,355324.8,207366.1,252990.5,220134.6,292617.7,409369.8,297960.1,210392.4,281810.6,288041.3,167324.8,196303.3,222525,140466.8,222387.4,157766.8,274196.1,462244.9,451356.6,117427.3,178611.2,95945,109029.2,121748.8,117859.4,76173.5,101898.2,114043.6,254732.4,1036831,189620.3,116203.7,107507.9,474133.6,138303.2,119359.9,235751,72802,275756.1,82008.4,88847,482724.9,353242.6,83297.9,67731.6,58821.2,219509.3,197853,208157.8,98878.9,83289.5,181279.3,105558.2,146846.8,165456.5,216300.2,106158.4,309313.2,153756.8,139967.9,66462.8,1561489,270756.6,49193.4,82557.1
10/14/2019,5778088,1899872,3340428,1322325,834216.4,848347.3,328360.6,737528.8,1579705,460205.1,978055.4,382876.3,391823.9,347997.8,388585.5,157525.1,294114.1,2608194,292229.1,376448.7,297280.6,429097.4,249359,357332.6,277255.6,100811.6,353903.3,209539.4,152395.9,1349464,683786.6,410926.8,180627.7,561563.1,260219.1,326597.9,271438.3,136391.1,178160.8,236686.1,110160.6,219176.4,194447.2,246882.8,223649.8,125659.7,120554.3,185132.6,145832.1,266113.1,127973.3,72354.1,151468.6,107526.8,120221.1,376223.7,241147.5,109073.6,104238.4,75933.3,78639.4,114212.9,207124,58115.9,76362.6,98607.6,134079.3,420318.8,181460.9,96140.1,59329.5,367481.1,105387.4,138298.7,133821,46385.5,104077.3,37491.2,68389.3,160875.3,221712.4,58342.7,95860.9,51803.1,115021.1,83709.6,87693.9,116878.3,53742.3,129925.8,56687,112582.4,72814,299943.8,91720.6,189924.6,223104.4,93776.1,39533.7,1076080,190785.8,36464.7,51988.7
10/15/2019,5438073,2814773,5506967,2858517,1889086,998996.8,463680.7,871783.6,2193268,427232,3266724,550758.8,478059,306849.6,477809.3,149169.4,374477.1,1670995,563530.8,619729.9,399549.4,408085.1,208423.4,406151.9,286605.8,134360.9,295049.1,222328.4,225935.4,1291022,448137.1,556102.2,319402.1,832806.6,239432.4,378361.4,292312.4,185175.9,425562.3,194432.8,138787.6,334199.1,296708.1,262801,206761.5,164206.4,186137.5,434905.7,128106.6,187025.1,115899.3,117561.8,182564.1,137874.7,237969.9,421255.3,211964.1,182116.8,99978.1,67668.1,109158.4,68536.3,184201.3,62734.6,101049.2,104392.9,144196.9,213483.5,143823.9,86379.3,108783.2,271505,86573.4,127001.9,134866.4,66497.9,156119.4,75949.8,114391.3,563321.8,213838.1,75072.9,96569.7,63104.6,141247,106666.3,198069.3,118264.6,76366.5,135137.6,59376.9,127675.6,67304.5,418140.8,91956.1,178668.2,218610.5,118957.3,49202.1,1724427,338905.4,35964.8,65511.6
10/16/2019,4516559,2921912,4988092,1992928,1433436,794641.4,383188.3,774209.1,5372744,685287.6,2122892,1171660,544142.4,387371.2,448491.3,180878.1,318508.6,1742368,397235.7,598953.9,596348.7,320830.8,269997.3,496115.2,287063.8,143456.7,250239.3,272874.2,216386.1,1335711,315200.2,609261.4,306133.3,771412.6,249085.3,320360.9,322114.8,163044.8,438291.3,203761.3,112735.7,409375.8,218723.4,342044.4,287000.3,525772.9,421128.8,471825,139366.1,207154.7,132909.9,103578.5,209005.4,164293.9,224075.9,294825.5,330687.8,188163.2,114631.1,74012.3,152941.8,101662.3,273094,94743.4,73518.3,117494.5,191782.9,181670.6,208262.3,98242.7,101930.1,329919.9,122729.9,112445.4,187257.3,84548.2,128074.6,77838.3,105356,1740055,178204.9,51866.1,131306.8,81750.4,118068.8,336226.7,180242.4,99423.7,76214.1,140092.9,70385.2,160058.6,112758.6,610670.8,70626.2,177623.6,163624.9,139689.9,105629.1,1455778,444117.8,36504.9,123067.1
10/17/2019,4057515,3090640,4859687,1854845,1334709,877118.5,338158.4,675232.4,11451890,430299.8,1283903,918620.5,546420.7,284475.9,416259.5,314706.2,305853.8,1251755,320544.8,394686.4,391021.8,380282.3,258062.8,468656.1,236468.8,209175.2,213920.8,179021.9,403974.5,1152573,401496.1,409188.4,202242.6,551321.5,139432.1,334837.8,814945,269153.6,269642.4,185330.6,120189.3,205689.1,164731.3,222666,235593.4,860815.7,211073.1,304082.4,113841.3,222802.4,118999,237481.8,116424.9,165258.9,212417.5,268313.4,233390.7,176893.4,120173.1,88333.2,137424.6,103172.5,144225.4,80235.1,88421.7,96917,131860.8,161722.3,262453.7,92649.4,109300.9,197012.2,117619.1,101160.1,83669,53062.8,102212.4,71196.2,98414.8,552049.8,179928,83318.5,83620.3,62151.9,175078.3,135994,187991.8,79593.6,86625.5,99243.6,38248.9,93917.5,78578.4,223584.1,86023.9,286901.9,184828.9,289579.6,81482.7,1229949,393754.3,64489.2,133989.6
10/18/2019,5749208,4457314,5950499,3156716,1975049,873916.2,496197.9,807477.5,6545814,619660.3,1470928,1166277,561540.5,414211.2,740335.9,262018.9,571017.4,1484416,362189.4,487465.1,535243.8,398750.6,274545.5,477964,408586.1,199002.2,479760.3,272085.6,1308729,1227110,620764,710538.1,271327.7,1150599,159388.1,464621.3,1393182,260069.4,332421.6,185275.6,151546,189504,158294.3,287138.1,299485.1,904608.2,415960.6,356342.6,162743.6,244374.9,173566.9,197095.6,181947.9,198058.6,165369.5,487382.4,210679.5,188370.4,186578.8,174631.1,147555.3,116304.9,160395.8,100251,123561.6,236824.2,158086.4,137466.1,195301.2,132701.1,148737.6,210140.9,110007.4,122759.2,138696.3,83286.8,132491.4,117035.8,87105.3,641149.8,219994.2,115184.8,76347.4,67335.6,179444.6,180061.6,160490.5,94541.5,184190.7,144826,58663,110395.5,148939.6,245664.6,94269.1,320639.9,193500.1,286819.5,78000.4,1689961,418048.3,77705.1,101964.8
10/21/2019,5369527,2858849,3955589,1620872,1282680,681348.6,431824.8,684204.4,3482836,501319,1302282,779018.9,420242.3,326162.3,700473.1,240256.4,253923.6,1298824,329275.2,398585.3,451630.4,428049.7,315292.8,418020.3,275119.1,232512.6,285055.3,279754.4,499784.6,1680357,543035.9,430756.5,278771,706859.4,160476.9,329603.9,612059.5,284368.6,313463.2,198863.3,142309.9,159037.8,153937.8,206561.4,191722.9,330906.8,256597.6,305705.3,115956.8,201359.3,225828,97394.8,317755.2,200891.5,137746.3,321294.3,198474.8,191119.5,257276.6,73198.9,104644.3,101199.9,181109.6,66825.8,125995.1,207658.8,158127.6,227408.4,296661.8,98238.9,98982.4,243958.3,101677.3,82239.3,106558.6,69141.3,147209.8,591981.3,91784.2,324191.2,297108.2,100464.4,80094.3,67640.8,154184.5,202820.9,194829.3,90722.8,358425.2,139509.6,83025.9,108444.6,97400.8,187835.9,146883.5,396863.6,130236.5,168276.9,41425.8,1294437,217903.6,52237.3,71077.6
10/22/2019,5467018,3847605,3959155,3670998,1593827,695687.3,464383.3,724617.5,3192296,558148.8,1667084,898526.9,595271.9,445932.8,1124248,184225.3,402003.7,1181035,476540.8,387741.7,750288.1,488203.3,419779.8,401646.5,384895.8,846474.4,438993.6,214951.9,541648.3,1171331,6460365,381368.9,272312.9,630551.8,221537.7,246628.9,546691.4,211264.7,234188.4,225674.2,171003.2,213925,185266.1,174693.9,320033.5,391446,183513.9,249014.3,167664.8,208212.6,212417.2,104647.6,164252.3,162295.9,149468.9,214532.9,237716.4,175712.3,322317.8,94814.2,126825.4,100292.4,247438.4,117433.1,248250.9,169234.6,239140.3,182501.2,201248.3,94355.9,181483.7,430290.3,108353.8,72256.6,165677.7,64474.3,157555.2,122970.4,104275.1,336631.9,245700.3,108926.6,72577.1,68557.5,109142.7,159719,228111,100898.2,112620.6,133299.4,68986.1,144089.9,109151.5,183017.8,84776.9,238055.5,185130.7,183892.1,106934.6,1304943,213098,49613.6,182340
10/23/2019,4832934,4283762,3851051,2286917,1475182,823455.7,319832.3,738621.4,1941765,1073349,1386507,805765.6,539427.9,376099.8,1692898,106552.3,404318.1,3096691,398341.3,589252.3,2213501,595487.3,347808,460068,317992.2,296229.6,356654.6,276014.5,317163.4,840714.5,1555797,359478.7,176165.8,628193.8,181738,184677,510598.1,254533.8,437182.1,206774.9,196274.9,241718.8,487456.4,146427.8,205917.9,397032.9,235538.6,482922.2,216146.6,274842.6,178551.3,85977.8,171140.3,169213.9,128714.8,220365.8,607919.4,263423.3,222493.9,65178,230634.8,102007.9,463916,77178,120035.1,224467.7,160304.4,208077.1,182414.3,126203.6,89498.9,571700.1,147500.5,78111.9,989135.4,101295.5,306723.6,114740.9,81407.9,428523.3,271074.6,211353.1,133431.1,51221.4,120896.6,357419,237974,104867.8,92906.2,156541.6,157843.3,111950.9,91628.1,147623.5,94221.9,225500.6,200547.8,236089.6,31367.8,1165433,236608.5,29589.2,62048.3
10/24/2019,4354687,5208882,8997498,2130027,1434781,1352382,318394.4,857190.4,1333036,867369.9,1177883,966694.2,628313.2,252355.4,2495434,153796.3,369926.2,8873389,451247,482104.6,752298.7,385118.3,296919.3,425754.8,280151.4,365981.1,270908.8,178250.6,296705.6,901370.9,800301.2,353332.5,295001.7,1208430,172284.8,315171.4,221085.1,195486.5,1015068,342176.9,144242.4,218824.6,322064.5,281193.3,311751.6,317243.9,191066.8,1492665,166472.9,704372,168238.1,98491.1,150364.6,116708.1,109813.1,172798.5,333139.1,700326.1,137718.8,97514.3,113888.3,86611.5,204170.9,81664.1,94875.2,341544,135769.4,158479.9,307201.7,84721.7,119221.4,605980.4,166823.4,109648.3,238343.8,110677.1,132039.7,80601.9,153053.6,366727.2,1020538,166987.4,193334.1,48538.2,143175.8,208335.5,524881.1,95974.3,135846.8,297164.1,102481.6,143071.3,96289.4,206549,88353.6,212671.8,223208.6,292404,39144.6,1309761,170549.3,46009.9,44696.8
10/25/2019,4504653,3651190,16690090,1513454,1710797,3340642,344441.3,735563.1,1307845,695457.7,2151811,492906.3,499659.2,268092.9,1288366,164573.4,758826.8,9533258,1045409,603050.1,573945.8,436037.9,313935.1,535977.2,306036.2,233493.3,267276.7,356725.3,231891.9,1473993,624060.9,495676.6,514904.9,948741.9,126188.1,350577,193259.8,265484.1,474630.6,1404585,113022.8,188353.8,199047,281312.1,198471.6,294087.9,155067.8,673313.1,214721.7,501560.3,171827.8,99250.4,123674.1,181231.8,150236.7,205971.1,377354.2,401130.1,147821.6,221890.8,84195.4,90767.9,162532.8,65965.6,57167.5,312655,165308.1,162726.5,186357.9,78103,78631.7,327194.1,199041.8,74392.2,231929.5,100058.4,154317.3,77050.6,111443.9,193935.1,274462.5,115352.6,181279.4,58053.5,116823,121707.9,421616.4,93947.9,111476.1,322511.2,104574.2,80874.9,102787.3,202465.9,80508,159125.5,206246.9,176885,22792.8,1532532,146434.8,40786.2,42632.6
10/28/2019,5996074,5091667,6552563,2568237,4207854,1827425,439084.9,654916.1,1766407,674763.3,1711998,618048.7,498232.6,338344.1,751846.4,253302.6,498192.4,6242873,501777,378236.6,779639.7,557258.6,406954.5,821415.5,264992.8,258961.6,165260.2,223669.3,288555.9,1721726,702994.7,404307.3,380964.7,739234.2,118568.8,411582.8,394733.4,448807.4,498153.9,721283.3,155741.4,117343.4,226272.2,362967,349982.5,290586.4,127424.7,705741.7,208464,286244.4,128333.1,153488.1,169735.4,165541.3,227974.5,499018.9,600775,268080.6,115700.9,101645.7,110636.1,98715.2,156880.3,75543.4,62538.4,169497.3,193084.1,148780.5,275688.8,87278.3,69279,295871.8,177169.7,92092.4,119874.1,137580.4,171500.1,122413.7,76478.5,228539.9,291167.1,83075.9,406671.9,113226.2,125347.6,116556.3,323368.1,139286,64595.9,131072.6,127473.5,144044.6,88788.9,169691.4,124758.3,283816.6,193198.9,286750.1,41601.4,3363810,182782.1,68898.9,85657.3
10/29/2019,8741920,2950851,4018167,2576319,3325041,1026664,347778.5,647319.9,1224047,574299.9,1075432,469031.3,384699.8,931590.8,572060.1,343216.1,351807.9,4042106,491180.1,385301.8,556011.9,479899.1,429382.9,408979.1,247219.4,333059.1,408781.9,254453.1,239401.1,2612545,712693.3,363821.8,273483.2,590236.5,120684.6,307070.9,279223.8,335580.8,355098.9,316774,171216.6,110406.8,300282.9,369529,669063,255154.8,130172.4,578731.8,160378.2,298642.5,155527.4,150194,170875.8,209881.1,146822.8,243133.3,1084205,205036.3,136791.7,107202.1,303239.6,123599.8,164945.7,65908.4,92837.4,192559.6,130182.9,195614.6,290605.7,97789.8,98915.2,274394.3,169512.3,124386.5,222547.1,208866.9,147294.7,94812.7,127405.9,150243.7,281259.6,178835.2,222104.3,171339.8,110599.3,111357.2,212078.4,119147.6,92766.8,149455.3,213053.6,98696.9,74471.4,141808.3,91461.9,219169.7,177249.7,116675.6,36612.9,2384098,135738.4,36196.1,82276.4
10/30/2019,7582331,2662129,4344062,5448682,1840133,858855.8,362788.8,571768.8,2714805,646378.6,1041627,641121.6,377420.9,791534.1,444442.8,345681.6,396633.8,3024203,747058.5,500835.3,624584.4,733710.1,903089.5,323578.9,432782.7,237334.9,233330.4,466077.4,250844.2,2558332,648901.1,307024.9,203168.4,617747.8,187463.3,472192.8,191077.9,205192.6,234358.9,323726.4,272832.3,104026.5,275967.9,250269.4,674724.6,351567,164956.2,324843.3,174497.8,195045.2,117254.8,123613.3,173282.6,205000,172980.2,263373.1,470885.3,203844.4,136981.6,102673.1,201462.4,124085.6,111724.8,61517.4,81948.2,177811.3,134269.2,152509.3,293491,96013.1,136822.1,325646.2,153346,97544.2,281006.4,90690.6,148550.6,144386.6,127992.9,226891,203904.6,71304.2,180896.3,80369.8,97032.8,116488.2,313570.6,130887.4,75685.9,132308.3,200039.9,107547.2,129105.4,154602,87327.2,142299.5,289099.2,140945.4,33784.5,1776477,131281.9,37791.7,37981.4
